1000000	1000000	908.1679
1000000	2000000	622.1661
1000000	3000000	297.8653
1000000	4000000	219.9134
1000000	5000000	115.4638
1000000	6000000	77.1269
1000000	7000000	66.6013
1000000	8000000	60.8315
1000000	9000000	50.3262
1000000	10000000	56.4088
1000000	11000000	55.9633
1000000	12000000	54.1726
1000000	13000000	61.2241
1000000	14000000	64.5471
1000000	15000000	52.9113
1000000	16000000	65.9493
1000000	17000000	52.1879
1000000	18000000	47.2305
1000000	19000000	51.7044
1000000	20000000	42.0009
1000000	21000000	40.4291
1000000	22000000	39.8330
1000000	23000000	44.6760
1000000	24000000	35.0355
1000000	25000000	37.5946
1000000	26000000	37.8217
1000000	27000000	34.5755
1000000	28000000	42.7727
1000000	29000000	32.7963
1000000	30000000	21.2049
1000000	31000000	26.0289
1000000	32000000	24.3070
1000000	33000000	25.4888
1000000	34000000	21.2180
1000000	35000000	30.1452
1000000	36000000	27.5718
1000000	37000000	21.9167
1000000	38000000	14.2940
1000000	39000000	17.7989
1000000	40000000	13.8310
1000000	41000000	20.4161
1000000	42000000	17.3065
1000000	43000000	20.4501
1000000	44000000	19.8630
1000000	45000000	20.5900
1000000	46000000	21.3857
1000000	47000000	16.8645
1000000	48000000	19.9439
1000000	49000000	14.6885
1000000	50000000	17.5422
1000000	51000000	15.5597
1000000	52000000	15.3459
1000000	53000000	17.1672
1000000	54000000	16.7129
1000000	55000000	14.4181
1000000	56000000	15.3705
1000000	57000000	17.3510
1000000	58000000	13.2720
1000000	59000000	14.3178
1000000	60000000	11.6463
1000000	61000000	15.7705
1000000	62000000	13.5388
1000000	63000000	11.0647
1000000	64000000	17.6532
2000000	1000000	622.1661
2000000	2000000	2869.0707
2000000	3000000	774.4202
2000000	4000000	255.0815
2000000	5000000	180.3620
2000000	6000000	151.5715
2000000	7000000	119.6042
2000000	8000000	121.3583
2000000	9000000	113.0577
2000000	10000000	119.7466
2000000	11000000	112.8053
2000000	12000000	118.3812
2000000	13000000	126.2719
2000000	14000000	130.4393
2000000	15000000	109.3942
2000000	16000000	116.8506
2000000	17000000	94.0436
2000000	18000000	98.4295
2000000	19000000	109.8706
2000000	20000000	85.6487
2000000	21000000	71.8548
2000000	22000000	76.5620
2000000	23000000	71.1107
2000000	24000000	73.5727
2000000	25000000	78.2151
2000000	26000000	82.2200
2000000	27000000	66.1390
2000000	28000000	81.7358
2000000	29000000	58.9374
2000000	30000000	46.8763
2000000	31000000	51.4119
2000000	32000000	45.6997
2000000	33000000	48.9106
2000000	34000000	49.6518
