1000000	1000000	36.3025
1000000	2000000	85.6738
1000000	3000000	24.6857
1000000	4000000	15.9731
1000000	5000000	8.7126
1000000	6000000	8.7126
1000000	7000000	14.5210
1000000	8000000	20.3294
1000000	9000000	13.0689
1000000	10000000	17.4252
1000000	11000000	24.6857
1000000	12000000	11.6168
1000000	13000000	4.3563
1000000	15000000	29.0420
1000000	16000000	29.0420
1000000	17000000	13.0689
1000000	18000000	5.8084
1000000	19000000	4.3563
1000000	20000000	2.9042
1000000	21000000	14.5210
1000000	22000000	2.9042
1000000	23000000	5.8084
1000000	24000000	13.0689
1000000	25000000	8.7126
1000000	26000000	13.0689
1000000	27000000	7.2605
1000000	28000000	8.7126
1000000	29000000	5.8084
1000000	30000000	10.1647
1000000	31000000	5.8084
1000000	32000000	13.0689
1000000	33000000	5.8084
1000000	34000000	5.8084
1000000	35000000	1.4521
1000000	36000000	8.7126
1000000	37000000	5.8084
1000000	38000000	7.2605
1000000	39000000	4.3563
1000000	40000000	1.4521
1000000	41000000	1.4521
1000000	42000000	8.7126
1000000	43000000	7.2605
1000000	44000000	5.8084
1000000	45000000	2.9042
1000000	47000000	4.3563
1000000	48000000	2.9042
1000000	49000000	1.4521
1000000	50000000	10.1647
1000000	51000000	7.2605
1000000	52000000	8.7126
1000000	53000000	2.9042
1000000	54000000	1.4521
1000000	55000000	5.8084
1000000	56000000	2.9042
1000000	57000000	2.9042
1000000	58000000	5.8084
1000000	59000000	1.4521
1000000	61000000	4.3563
1000000	62000000	2.9042
1000000	64000000	2.9042
1000000	65000000	5.8084
1000000	66000000	2.9042
1000000	67000000	2.9042
1000000	68000000	2.9042
1000000	69000000	1.4521
1000000	70000000	7.2605
1000000	71000000	2.9042
1000000	72000000	2.9042
1000000	74000000	1.4521
1000000	75000000	1.4521
1000000	76000000	2.9042
1000000	78000000	2.9042
1000000	79000000	4.3563
1000000	80000000	4.3563
1000000	81000000	2.9042
1000000	82000000	1.4521
1000000	83000000	1.4521
2000000	1000000	85.6738
2000000	2000000	599.2086
2000000	3000000	289.8956
2000000	4000000	132.6596
2000000	5000000	56.4813
2000000	6000000	56.8520
